1.34427419157288,0.632738431595924,1.82289112425531,0.636454729227328,2,0.139,3,0.5606,17.1159129406206
1.27004649643556,0.683268284895488,1.85793987015427,0.66357516158646,1,1.03,2,0.139,17.394719457655
1.39109295695152,0.685517645538409,1.90163841853805,0.601819421138456,1,1.03,2,0.238,16.4572219543293
1.0284496262552,0.885717779182982,1.87412647567482,0.677597823904505,2,1,3,0.02,18.0535206888411
0.929892906267309,0.906643423166575,1.87342467617824,0.648172804975155,2,0.02,3,1,1
1.12813566165463,0.862597046543537,1.72146096516445,0.777771201925806,2,1,3,0.12,19.6578457077965
1.16507895786285,0.845964459291226,1.55539618303788,0.800743437365707,2,0.52,3,0.26,15.0348893174571
0.890280872921563,0.91267306142153,1.88612372820752,0.67537736096905,2,1,3,0.18,14.4484756279843
0.944089583218345,0.907413011711092,1.70739674270582,0.691953697955767,2,0.14,3,0.4,20.5583167800723
1.09052500474306,0.881774508383264,1.72600694271745,0.702211124898985,2,0.58,3,1,15.7036147648147
0.937910808409951,0.908999233256235,1.45781731179007,0.779829730145082,2,0.58,3,0.16,19.8117704013581
1.07024217268004,0.882515929336598,1.94810666651191,0.599686650935733,2,0.52,3,0.08,17.5362301148231
0.981242212869798,0.90037836443254,1.86219655033116,0.625762277374954,2,0.3,3,0.02,21.4744921790423
