rmse_train,r2_train,rmse_test,r2_test,varX,optimal X,varY,optimal Y,PCE,activationFunction,
0.960711057,0.895072315,1.96515222,0.682047388,2,0.02,3,1,26.79660046,sine,
0.913508365,0.909899815,1.876958215,0.663062677,2,0.02,3,0.82,20.71845712,,
1.050765135,0.885637405,1.895226976,0.696638077,2,0.02,3,0.98,17.64697069,,
0.95181639,0.908433418,1.913811518,0.561631135,2,0.02,3,0.32,19.666436,,
0.843290338,0.927662709,1.763919444,0.660167104,2,0.02,3,0.68,19.30681698,,
0.872886071,0.922045744,1.830336411,0.648721909,2,0.02,3,0.96,20.06131558,,
0.880100675,0.918648921,1.701777887,0.683940232,2,0.02,3,0.02,17.63134848,sigmoid,
1.018774278,0.893100403,1.439843472,0.758260496,2,0.02,3,0.9,16.93829253,sine,
0.974559387,0.897067652,1.722237895,0.660699987,2,0.92,3,0.56,16.83790562,,
1.126180452,0.872312519,1.746082592,0.634198524,2,0.34,3,0.02,20.41637206,,-1
1.083730384,0.87395442,1.870723406,0.676441711,2,0.38,3,0.02,22.22745396,,
1.011440881,0.894271307,1.594210812,0.709926527,2,1,3,0.06,22.21729563,,2
1.025807402,0.896520228,1.232309191,0.803766088,2,0.02,3,0.5,19.45393001,,
1.046033085,0.885408796,1.618739649,0.655304578,2,1,3,1,17.54433015,,3
1.28266748653697,0.769442951880386,1.822199812258,0.68017098856391,2,0.139,3,0.4478,18.221046989564
1.28266748653697,0.769442951880386,1.822199812258,0.68017098856391,2,0.139,3,0.4478,18.221046989564
1.34427419157288,0.632738431595924,1.82289112425531,0.636454729227328,2,0.139,3,0.5606,17.1159129406206
0.952290783745213,0.902098469431105,1.65871980278795,0.727449081412421,2,1,3,0.02,20.0625869062028
0.921318731598159,0.903622700175064,1.68844546242311,0.78242135201365,2,0.9,3,0.02,17.9366125449005
1.09123637845932,0.877334331655599,1.43994847743355,0.766137702844666,2,0.96,3,0.02,17.8399677328914
0.996329196493686,0.892526567005877,1.61433958758107,0.752159543648103,2,1,3,0.02,16.8608659940967
1.07686802388297,0.880921855113875,1.75835801049632,0.623883776116424,2,0.26,3,0.02,17.6489908736618
1.0702395641378,0.866963781838593,1.92964019626313,0.695808590934291,2,0.64,3,1,18.3799751251105
1.05802181827426,0.887680406832393,1.53109033711573,0.755768309392531,2,0.74,3,0.46,17.8340577698843
1.07799270779041,0.884586826233318,1.58977789084073,0.734163096397551,2,0.46,3,0.02,22.2207470398264
0.987096930345973,0.894872942617798,1.79786940232399,0.675971309811043,2,0.06,3,0.5,16.8863938680753
0.982879140609372,0.897044473885744,1.58757185734221,0.744891283839382,2,1,3,0.66,18.5906005770648
0.763424647163625,0.94023593728464,1.84062582658902,0.66375080536976,2,1,3,0.02,19.5788722289479
0.815920951962116,0.930071627288747,1.9250819229673,0.661855393229248,2,0.02,3,0.66,17.976802502946
0.844733446753829,0.922053558368599,1.93834601630486,0.664165978006192,2,0.02,3,0.02,17.556005359814
0.769657927920832,0.940279887815936,1.8227067327156,0.593274915165613,2,0.02,3,0.62,19.3119888897194
0.723895197719107,0.944557332553521,1.78124607827724,0.609633972434231,2,0.02,3,1,28.8428301244064
0.83941056685963,0.924170669240117,1.87354297503108,0.65655584679132,2,0.48,3,0.98,19.6821706556762
1.07940251213062,0.870143473908379,1.94743862169465,0.720482102237565,2,0.6,3,0.02,22.725007270182
1.08695086562623,0.877171647932627,1.93024008612544,0.577603008934563,2,0.78,3,0.02,16.109240396756
0.905544417235592,0.913147040234497,1.89280737888979,0.661908322452098,2,0.02,3,1,20.6841466181658
0.998528130434367,0.896032999881649,1.78913765794875,0.643038926455137,2,0.32,3,0.26,15.2515198190569
0.918868953199386,0.913184982296216,1.86754325065181,0.615640144806936,2,0.56,3,1,20.4481207760948
0.951571146673954,0.904290737135558,1.55637398508637,0.769934450758926,2,1,3,0.02,18.0597090199953
0.916877299209586,0.912643621162383,1.89521953853061,0.578709258417264,2,0.02,3,0.62,17.0924895467965
1.04886501756487,0.886555056192251,1.83773889472043,0.621091372927101,2,1,3,0.02,17.155994585469
1.01722789496583,0.893675543075301,1.3250258612702,0.792786044321908,2,0.74,3,0.02,18.0463617059157
1.02131272245525,0.886201588381982,1.52105957847812,0.767362822613807,2,0.7,3,0.4,21.1452152096831
0.897118677989524,0.905514416570809,1.84759333449419,0.700209623371327,2,0.02,3,0.02,19.7908727281667
1.12697021961608,0.870845186607892,1.6455561616298,0.707878918245979,2,1,3,0.02,19.0409858526133
1.20205834399424,0.855950864837416,1.16899050902096,0.809315347385302,2,1,3,0.38,14.6010129597209
1.02314684260215,0.885289614618496,1.53607346626258,0.784835805839903,3,1,4,0.02,21.1944983520328
1.13645217687856,0.86499378218807,1.60549252486581,0.724453417819792,3,0.52,4,0.02,19.887282531403
0.956643742308846,0.899395879923254,1.60564356359541,0.761725106286262,3,1,4,1,15.6574478035217
1.07101681028708,0.87719657428584,1.93600510186953,0.685800421852686,3,1,4,0.64,20.2653025874819
1.05983620652843,0.876118550994656,1.65080689346992,0.71265322022335,2,1,3,0.02,17.658841514799
1.08865089535568,0.865681031202464,1.90369681435771,0.748590966882688,2,0.36,3,1,19.6046997324962
0.999265578772741,0.89557416295008,1.76754931721765,0.698191601143192,2,0.02,3,1,16.7405757340195
1.06754689419,0.877005739536284,1.74598050742138,0.669263103216718,2,1,3,0.02,20.5183195431121
1.11181701937608,0.8700970176831,1.73112610802212,0.743881643678023,2,0.02,3,0.52,20.1146569412977
0.965734198424132,0.901387187198511,1.93369503744161,0.654053433058916,3,0.62,4,0.26,19.0217102374738
1.00110505490881,0.898646500348463,1.76318311119017,0.595240424224914,4,1,2,0.76,20.6715173750792
1.17185166451344,0.854641190614231,1.90307260448231,0.618996460117908,2,0.96,3,0.4,17.9592802655765
